item_id,year,month,seq,type,hs4,weight,quantity,value
GYHKIVQT,2022,2,3,1,8505,144452,0,11010262
ROACSLMG,2022,2,3,1,8505,144921,0,620569
VMAQSTJE,2022,2,3,1,8527,327,60,3701
XIFHSOWQ,2022,2,3,1,8708,203,0,9267
FITUEHWN,2022,2,3,1,8714,34,114,5716
UGEQLMXM,2022,2,3,1,8714,1159,0,44992
BLANHGYY,2022,2,3,1,9022,18,1,891
BUZIIBYG,2022,2,3,1,9403,1203435,0,3521362
JSLXRQOK,2022,3,1,1,5119,0,0,61
JBVHSUWY,2022,3,1,1,1210,605,0,10414
ELQGMQWE,2022,3,1,1,2002,35915,0,44320
AHMDUILJ,2022,3,1,1,2102,3464,0,16656
XIPPENFQ,2022,3,1,1,2501,71561,0,24747
FTSVTTSR,2022,3,1,1,2529,66000,0,35098
XMKRPGLB,2022,3,1,1,2529,223703,0,42834
RCBZUSIM,2022,3,1,1,2805,0,0,365
SUOYXCHP,2022,3,1,1,2805,0,0,1515
ZKENOUDA,2022,3,1,1,2805,3,0,2562
WQMVCOEM,2022,3,1,1,2805,7,0,5596
BSRMSVTC,2022,3,1,1,2805,3040,0,465267
LLHREMKS,2022,3,1,1,2807,1325,0,14473
YSYHGLQK,2022,3,1,1,2807,19,0,766
DNMPSKTB,2022,3,1,1,2811,1770340,0,3487503
WPQXWHYO,2022,3,1,1,2811,2313853,0,4397762
VWMBASNE,2022,3,1,1,2811,2626,0,39822
RJGPVEXX,2022,3,1,1,2811,45665,0,518787
ATLDMDBO,2022,3,1,1,2814,16502096,0,14849554
SAHWCZNH,2022,3,1,1,2825,325,0,22340
LUENUFGA,2022,3,1,1,2833,286373,0,1482680
HXYSSRXE,2022,3,1,1,2836,5219855,0,2303520
QRKRBYJL,2022,3,1,1,2841,79277,0,5618236
FRHNWLNI,2022,3,1,1,2846,1795,0,168586
MBSBZBXA,2022,3,1,1,2846,3425,0,276097
BJALXPFS,2022,3,1,1,2847,460866,0,242911
RAWUKQMJ,2022,3,1,1,2916,135329,0,2330232
ZGJXVMNI,2022,3,1,1,3006,291,0,346797
LRVGFDFM,2022,3,1,1,3102,11313008,0,8707449
BTMOEMEP,2022,3,1,1,3102,10506099,0,8748750
UXSPKBJR,2022,3,1,1,3206,813,0,75182
BEZYMBBT,2022,3,1,1,3207,1731,0,1493784
SAAYMURU,2022,3,1,1,3215,830,0,26908
QJQJSWFU,2022,3,1,1,3307,1040,0,14409
EVBVXETX,2022,3,1,1,3404,568600,0,2178873
DUCMGGNW,2022,3,1,1,3806,36730,0,135139
OJIFIHMZ,2022,3,1,1,3815,10387,0,1344266
STZDBITS,2022,3,1,1,3815,632612,0,7601705
SNHYOVBM,2022,3,1,1,3824,18555,0,49687
LPHPPJUG,2022,3,1,1,3824,714975,0,484531
FCYBOAXC,2022,3,1,1,3824,10653205,0,42835034
JPBRUTWP,2022,3,1,1,3904,268117,0,3406935
LTOYKIML,2022,3,1,1,3909,57309,0,212694
QVLMOEYE,2022,3,1,1,4202,3123,5082,749531
JERHKLYW,2022,3,1,1,4601,82,0,1074
ZXERAXWP,2022,3,1,1,4802,470,0,5949
LSOIUSXD,2022,3,1,1,5111,466,785,28737
XUOIQPFL,2022,3,1,1,5205,578404,0,2482118
WBLJNPZQ,2022,3,1,1,5309,10204,31258,184346
OXKURKXR,2022,3,1,1,5402,5991,0,79372
AXULOHBQ,2022,3,1,1,5515,258,3597,7816
DBWLZWNK,2022,3,1,1,5602,17133,0,269114
NZKBIBNU,2022,3,1,1,5609,13537,0,103394
OKMBFVKS,2022,3,1,1,5705,457912,218477,1100532
VUAFAIYJ,2022,3,1,1,6101,227,294,120994
CCLHWFWF,2022,3,1,1,6211,395879,1204116,13153502
OGAFEHLU,2022,3,1,1,7202,205000,0,5112515
SDWAYPIK,2022,3,1,1,7207,7205180,0,4833829
UIFPPCLR,2022,3,1,1,8102,6000,0,310843
KEUWZRKO,2022,3,1,1,8102,10000,0,439509
FQCLOEXA,2022,3,1,1,8102,3470,0,329742
APQGTRMF,2022,3,1,1,8105,480,0,20810
ZCELVYQU,2022,3,1,1,8461,26500,4,30945
KAGJCHMR,2022,3,1,1,8467,102,108,26192
KJNSOAHR,2022,3,1,1,8479,40819,0,1540968
QKXNTIIB,2022,3,1,1,8501,42078,9,535774
UQYUIVVR,2022,3,1,1,8501,20400,4,215866
GKQIJYDH,2022,3,1,1,8501,25500,22,227054
VBYCLTYZ,2022,3,1,1,8505,6730,0,469617
GYHKIVQT,2022,3,1,1,8505,177645,0,11534646
ROACSLMG,2022,3,1,1,8505,366811,0,1274026
VMAQSTJE,2022,3,1,1,8527,9224,4887,136992
XIFHSOWQ,2022,3,1,1,8708,228,0,10048
FITUEHWN,2022,3,1,1,8714,1741,708,11509
UGEQLMXM,2022,3,1,1,8714,2068,0,51070
BUZIIBYG,2022,3,1,1,9403,1944301,0,5550229
JSLXRQOK,2022,3,2,1,5119,0,0,0
JBVHSUWY,2022,3,2,1,1210,3976,0,65078
ELQGMQWE,2022,3,2,1,2002,36957,0,29691
AHMDUILJ,2022,3,2,1,2102,40508,0,100852
XIPPENFQ,2022,3,2,1,2501,63002,0,15108
FTSVTTSR,2022,3,2,1,2529,60000,0,37877
XMKRPGLB,2022,3,2,1,2529,147863,0,75069
RCBZUSIM,2022,3,2,1,2805,0,0,4674
SUOYXCHP,2022,3,2,1,2805,0,0,921
ZKENOUDA,2022,3,2,1,2805,0,0,652
WQMVCOEM,2022,3,2,1,2805,0,0,589
DJBLNPNC,2022,3,2,1,2805,0,0,753
BSRMSVTC,2022,3,2,1,2805,348,0,256895
DDEXPPXU,2022,3,2,1,2807,34347,0,32356
LLHREMKS,2022,3,2,1,2807,298,0,9531
YSYHGLQK,2022,3,2,1,2807,0,0,0
DNMPSKTB,2022,3,2,1,2811,1313182,0,2585677
WPQXWHYO,2022,3,2,1,2811,1042008,0,1895125
VWMBASNE,2022,3,2,1,2811,402,0,20024
RJGPVEXX,2022,3,2,1,2811,350,0,44080
ATLDMDBO,2022,3,2,1,2814,58188061,0,52636812
SAHWCZNH,2022,3,2,1,2825,22020,0,550150
LUENUFGA,2022,3,2,1,2833,508158,0,2681843
HXYSSRXE,2022,3,2,1,2836,5570515,0,2035021
QRKRBYJL,2022,3,2,1,2841,42341,0,3060333
FRHNWLNI,2022,3,2,1,2846,10100,0,517260
MBSBZBXA,2022,3,2,1,2846,821,0,332067
BJALXPFS,2022,3,2,1,2847,14249,0,19082
RAWUKQMJ,2022,3,2,1,2916,90044,0,1067203
ZGJXVMNI,2022,3,2,1,3006,206,0,483629
LRVGFDFM,2022,3,2,1,3102,4212000,0,3725342
BTMOEMEP,2022,3,2,1,3102,11811667,0,8954057
UXSPKBJR,2022,3,2,1,3206,883,0,251587
BEZYMBBT,2022,3,2,1,3207,1077,0,1040376
SAAYMURU,2022,3,2,1,3215,63,0,1629
QJQJSWFU,2022,3,2,1,3307,805,0,12211
EVBVXETX,2022,3,2,1,3404,419872,0,1422791
DUCMGGNW,2022,3,2,1,3806,27754,0,136546
NAQIHUKZ,2022,3,2,1,3813,11,0,151
XIIEJNEE,2022,3,2,1,3815,1,0,35
OJIFIHMZ,2022,3,2,1,3815,20015,0,2168679
STZDBITS,2022,3,2,1,3815,491255,0,6770147
PYZMVUWD,2022,3,2,1,3824,1760,0,12914
SNHYOVBM,2022,3,2,1,3824,14,0,97
LPHPPJUG,2022,3,2,1,3824,842200,0,507742
FCYBOAXC,2022,3,2,1,3824,9361355,0,34651012
JPBRUTWP,2022,3,2,1,3904,154551,0,1940243
LTOYKIML,2022,3,2,1,3909,2,0,382
QVLMOEYE,2022,3,2,1,4202,1411,2147,804525
JERHKLYW,2022,3,2,1,4601,66,0,1063
ZXERAXWP,2022,3,2,1,4802,32,0,1420
AANGBULD,2022,3,2,1,4810,69544,0,53549
LSOIUSXD,2022,3,2,1,5111,50,93,1578
XUOIQPFL,2022,3,2,1,5205,507577,0,2296068
WBLJNPZQ,2022,3,2,1,5309,5032,13768,70137
OXKURKXR,2022,3,2,1,5402,1362,0,73551
WHPUAOID,2022,3,2,1,5512,10,40,6077
AXULOHBQ,2022,3,2,1,5515,562,2232,32941
DBWLZWNK,2022,3,2,1,5602,21083,0,320225
NZKBIBNU,2022,3,2,1,5609,16853,0,72703
OKMBFVKS,2022,3,2,1,5705,351764,225204,777647
HCDTGMST,2022,3,2,1,6006,214,0,2717
VUAFAIYJ,2022,3,2,1,6101,90,110,38966
CCLHWFWF,2022,3,2,1,6211,316706,973558,10910645
OGAFEHLU,2022,3,2,1,7202,120000,0,2986951
SDWAYPIK,2022,3,2,1,7207,16042015,0,10840536
UIFPPCLR,2022,3,2,1,8102,1050,0,73221
KEUWZRKO,2022,3,2,1,8102,10831,0,495404
FQCLOEXA,2022,3,2,1,8102,7902,0,924769
APQGTRMF,2022,3,2,1,8105,0,0,0
ZCELVYQU,2022,3,2,1,8461,7,1,149
KAGJCHMR,2022,3,2,1,8467,0,0,0
KJNSOAHR,2022,3,2,1,8479,97504,0,3563774
QKXNTIIB,2022,3,2,1,8501,19660,9,215383
UQYUIVVR,2022,3,2,1,8501,26250,3,198328
GKQIJYDH,2022,3,2,1,8501,40871,16,308639
VBYCLTYZ,2022,3,2,1,8505,1701,0,154018
GYHKIVQT,2022,3,2,1,8505,178660,0,12035005
ROACSLMG,2022,3,2,1,8505,187614,0,711733
VMAQSTJE,2022,3,2,1,8527,1560,181,35183
XIFHSOWQ,2022,3,2,1,8708,1198,0,57730
FITUEHWN,2022,3,2,1,8714,453,301,13255
UGEQLMXM,2022,3,2,1,8714,4121,0,534466
BUZIIBYG,2022,3,2,1,9403,1974417,0,5804141
DEWLVASR,2022,3,3,1,3038,24344,0,51123
JSLXRQOK,2022,3,3,1,5119,0,0,13731
JBVHSUWY,2022,3,3,1,1210,25760,0,313847
ELQGMQWE,2022,3,3,1,2002,181270,0,254904
AHMDUILJ,2022,3,3,1,2102,20141,0,79809
XIPPENFQ,2022,3,3,1,2501,557044,0,132382
FTSVTTSR,2022,3,3,1,2529,80800,0,46539
XMKRPGLB,2022,3,3,1,2529,4570860,0,1713711
FWUCPMMW,2022,3,3,1,2701,0,0,11
QSDCUCLB,2022,3,3,1,2710,1420,1710,347
RCBZUSIM,2022,3,3,1,2805,1500,0,12420
SUOYXCHP,2022,3,3,1,2805,0,0,75
ZKENOUDA,2022,3,3,1,2805,0,0,378
WQMVCOEM,2022,3,3,1,2805,3,0,1140
DJBLNPNC,2022,3,3,1,2805,0,0,0
BSRMSVTC,2022,3,3,1,2805,671,0,78923
DDEXPPXU,2022,3,3,1,2807,3600,0,6119
LLHREMKS,2022,3,3,1,2807,5064,0,27477
YSYHGLQK,2022,3,3,1,2807,0,0,0
DNMPSKTB,2022,3,3,1,2811,1554250,0,3144917
WPQXWHYO,2022,3,3,1,2811,1856124,0,3536175
VWMBASNE,2022,3,3,1,2811,16288,0,108170
RJGPVEXX,2022,3,3,1,2811,80,0,6984
ATLDMDBO,2022,3,3,1,2814,57108231,0,50917371
SAHWCZNH,2022,3,3,1,2825,21003,0,553267
LUENUFGA,2022,3,3,1,2833,549200,0,2915057
HXYSSRXE,2022,3,3,1,2836,7807564,0,3233577
QRKRBYJL,2022,3,3,1,2841,90010,0,6711368
FRHNWLNI,2022,3,3,1,2846,449,0,42583
MBSBZBXA,2022,3,3,1,2846,109033,0,887548
BJALXPFS,2022,3,3,1,2847,31412,0,69479
RAWUKQMJ,2022,3,3,1,2916,88854,0,1141789
ZGJXVMNI,2022,3,3,1,3006,538,0,832467
LRVGFDFM,2022,3,3,1,3102,42743851,0,28477440
BTMOEMEP,2022,3,3,1,3102,4768115,0,3723623
UXSPKBJR,2022,3,3,1,3206,239,0,216957
BEZYMBBT,2022,3,3,1,3207,2476,0,2077377
SAAYMURU,2022,3,3,1,3215,143,0,1326
QJQJSWFU,2022,3,3,1,3307,13156,0,160659
EVBVXETX,2022,3,3,1,3404,525589,0,1990676
DUCMGGNW,2022,3,3,1,3806,24645,0,77610
NAQIHUKZ,2022,3,3,1,3813,0,0,0
XIIEJNEE,2022,3,3,1,3815,204550,0,3198175
OJIFIHMZ,2022,3,3,1,3815,5042,0,1236396
STZDBITS,2022,3,3,1,3815,1422785,0,16111846
PYZMVUWD,2022,3,3,1,3824,0,0,0
IGDVVKUD,2022,3,3,1,3824,20000,0,187551
SNHYOVBM,2022,3,3,1,3824,85100,0,323817
LPHPPJUG,2022,3,3,1,3824,956905,0,550203
FCYBOAXC,2022,3,3,1,3824,9445177,0,45366744
JPBRUTWP,2022,3,3,1,3904,369856,0,4623121
LTOYKIML,2022,3,3,1,3909,49205,0,69896
QVLMOEYE,2022,3,3,1,4202,3083,17166,908921
JERHKLYW,2022,3,3,1,4601,648,0,2666
ZXERAXWP,2022,3,3,1,4802,3901,0,13179
AANGBULD,2022,3,3,1,4810,0,0,0
LSOIUSXD,2022,3,3,1,5111,1344,3399,165999
XUOIQPFL,2022,3,3,1,5205,903053,0,3996597
WBLJNPZQ,2022,3,3,1,5309,16826,48780,289513
OXKURKXR,2022,3,3,1,5402,2913,0,132944
WHPUAOID,2022,3,3,1,5512,0,0,0
AXULOHBQ,2022,3,3,1,5515,337,901,6550
DBWLZWNK,2022,3,3,1,5602,32202,0,624801
NZKBIBNU,2022,3,3,1,5609,21810,0,179125
OKMBFVKS,2022,3,3,1,5705,330813,203021,842216
HCDTGMST,2022,3,3,1,6006,0,0,0
VUAFAIYJ,2022,3,3,1,6101,148,314,24722
CCLHWFWF,2022,3,3,1,6211,475222,1374529,15774247
OGAFEHLU,2022,3,3,1,7202,100000,0,2628952
SDWAYPIK,2022,3,3,1,7207,7465640,0,5447531
UIFPPCLR,2022,3,3,1,8102,3837,0,139643
KEUWZRKO,2022,3,3,1,8102,1501,0,74996
FQCLOEXA,2022,3,3,1,8102,11480,0,1152428
APQGTRMF,2022,3,3,1,8105,42830,0,196254
ZCELVYQU,2022,3,3,1,8461,8,1,64
KAGJCHMR,2022,3,3,1,8467,0,7,1823
KJNSOAHR,2022,3,3,1,8479,8604,0,8933653
QKXNTIIB,2022,3,3,1,8501,46555,15,718114
UQYUIVVR,2022,3,3,1,8501,24131,5,274123
GKQIJYDH,2022,3,3,1,8501,349843,30,6570525
VBYCLTYZ,2022,3,3,1,8505,6500,0,496336
GYHKIVQT,2022,3,3,1,8505,212650,0,14702565
ROACSLMG,2022,3,3,1,8505,206252,0,697531
VMAQSTJE,2022,3,3,1,8527,396,23,12823
XIFHSOWQ,2022,3,3,1,8708,702,0,34241
FITUEHWN,2022,3,3,1,8714,2720,1525,15509
UGEQLMXM,2022,3,3,1,8714,1404,0,101321
BUZIIBYG,2022,3,3,1,9403,2140047,0,7206484
DEWLVASR,2022,4,1,1,3038,1191,0,1584
JBVHSUWY,2022,4,1,1,1210,7246,0,166944
ELQGMQWE,2022,4,1,1,2002,97760,0,106030
AHMDUILJ,2022,4,1,1,2102,18470,0,44036
XIPPENFQ,2022,4,1,1,2501,3608,0,55780
FTSVTTSR,2022,4,1,1,2529,162000,0,83980
XMKRPGLB,2022,4,1,1,2529,324761,0,113273
RCBZUSIM,2022,4,1,1,2805,2000,0,17213
ZKENOUDA,2022,4,1,1,2805,0,0,92
WQMVCOEM,2022,4,1,1,2805,36,0,53126
DJBLNPNC,2022,4,1,1,2805,0,0,114
BSRMSVTC,2022,4,1,1,2805,0,0,58
DDEXPPXU,2022,4,1,1,2807,20586,0,21939
LLHREMKS,2022,4,1,1,2807,1525,0,23837
YSYHGLQK,2022,4,1,1,2807,23,0,1088
DNMPSKTB,2022,4,1,1,2811,1570550,0,3079777
WPQXWHYO,2022,4,1,1,2811,1069317,0,1913907
VWMBASNE,2022,4,1,1,2811,2473,0,57980
RJGPVEXX,2022,4,1,1,2811,20044,0,266076
ATLDMDBO,2022,4,1,1,2814,20004209,0,21330762
SAHWCZNH,2022,4,1,1,2825,1002,0,46844
LUENUFGA,2022,4,1,1,2833,95281,0,568033
HXYSSRXE,2022,4,1,1,2836,3265760,0,1364327
QRKRBYJL,2022,4,1,1,2841,54019,0,4101892
FRHNWLNI,2022,4,1,1,2846,7204,0,383572
MBSBZBXA,2022,4,1,1,2846,21342,0,391054
BJALXPFS,2022,4,1,1,2847,1,0,14
RAWUKQMJ,2022,4,1,1,2916,57791,0,860470
ZGJXVMNI,2022,4,1,1,3006,269,0,373044
LRVGFDFM,2022,4,1,1,3102,9382419,0,7499996
BTMOEMEP,2022,4,1,1,3102,6203318,0,5138002
UXSPKBJR,2022,4,1,1,3206,1812,0,700591
BEZYMBBT,2022,4,1,1,3207,1673,0,1182930
SAAYMURU,2022,4,1,1,3215,179,0,2919
QJQJSWFU,2022,4,1,1,3307,17753,0,120930
EVBVXETX,2022,4,1,1,3404,444402,0,1572813
DUCMGGNW,2022,4,1,1,3806,222520,0,798145
NAQIHUKZ,2022,4,1,1,3813,470,0,1469
OJIFIHMZ,2022,4,1,1,3815,5506,0,2148138
STZDBITS,2022,4,1,1,3815,1030202,0,9556229
IGDVVKUD,2022,4,1,1,3824,100,0,3143
SNHYOVBM,2022,4,1,1,3824,420,0,11736
LPHPPJUG,2022,4,1,1,3824,754602,0,391875
FCYBOAXC,2022,4,1,1,3824,8511448,0,35261478
JPBRUTWP,2022,4,1,1,3904,74488,0,1272958
LTOYKIML,2022,4,1,1,3909,54001,0,184339
QVLMOEYE,2022,4,1,1,4202,2314,44968,902126
ANWUJOKX,2022,4,1,1,4403,89967,106,63580
JERHKLYW,2022,4,1,1,4601,19,0,297
ZXERAXWP,2022,4,1,1,4802,1,0,206
LSOIUSXD,2022,4,1,1,5111,1228,2843,111704
XUOIQPFL,2022,4,1,1,5205,424441,0,1873734
WBLJNPZQ,2022,4,1,1,5309,10156,37479,140001
OXKURKXR,2022,4,1,1,5402,20137,0,134304
WHPUAOID,2022,4,1,1,5512,177,710,4488
AXULOHBQ,2022,4,1,1,5515,1555,4710,22543
DBWLZWNK,2022,4,1,1,5602,3280,0,133764
NZKBIBNU,2022,4,1,1,5609,3091,0,34797
OKMBFVKS,2022,4,1,1,5705,369246,176403,877253
VUAFAIYJ,2022,4,1,1,6101,77,164,16650
CCLHWFWF,2022,4,1,1,6211,293221,925842,9408770
OGAFEHLU,2022,4,1,1,7202,125000,0,3225228
SDWAYPIK,2022,4,1,1,7207,10854342,0,7035375
UIFPPCLR,2022,4,1,1,8102,3010,0,156369
FQCLOEXA,2022,4,1,1,8102,4463,0,513459
ZCELVYQU,2022,4,1,1,8461,11500,2,23677
KJNSOAHR,2022,4,1,1,8479,13238,0,412479
QKXNTIIB,2022,4,1,1,8501,14507,5,863880
UQYUIVVR,2022,4,1,1,8501,383,1,10299
GKQIJYDH,2022,4,1,1,8501,144559,12,4317276
VBYCLTYZ,2022,4,1,1,8505,7162,0,319519
GYHKIVQT,2022,4,1,1,8505,143812,0,10268186
ROACSLMG,2022,4,1,1,8505,140443,0,565723
VMAQSTJE,2022,4,1,1,8527,25,4,2426
XIFHSOWQ,2022,4,1,1,8708,42,0,7359
FITUEHWN,2022,4,1,1,8714,642,828,8210
UGEQLMXM,2022,4,1,1,8714,502,0,18820
BUZIIBYG,2022,4,1,1,9403,1351631,0,4425634
DEWLVASR,2022,4,2,1,3038,0,0,0
JSLXRQOK,2022,4,2,1,5119,0,0,102
JBVHSUWY,2022,4,2,1,1210,17920,0,444369
ELQGMQWE,2022,4,2,1,2002,68695,0,86436
AHMDUILJ,2022,4,2,1,2102,3491,0,26080
XIPPENFQ,2022,4,2,1,2501,50755,0,22807
FTSVTTSR,2022,4,2,1,2529,132000,0,72541
XMKRPGLB,2022,4,2,1,2529,450000,0,164892
RCBZUSIM,2022,4,2,1,2805,1,0,1480
SUOYXCHP,2022,4,2,1,2805,0,0,2582
ZKENOUDA,2022,4,2,1,2805,11,0,5479
WQMVCOEM,2022,4,2,1,2805,44,0,63599
DJBLNPNC,2022,4,2,1,2805,0,0,0
BSRMSVTC,2022,4,2,1,2805,974,0,362599
DDEXPPXU,2022,4,2,1,2807,200,0,320
LLHREMKS,2022,4,2,1,2807,11324,0,31851
YSYHGLQK,2022,4,2,1,2807,0,0,0
DNMPSKTB,2022,4,2,1,2811,2434406,0,4773118
WPQXWHYO,2022,4,2,1,2811,1702262,0,2946382
VWMBASNE,2022,4,2,1,2811,1255,0,9028
RJGPVEXX,2022,4,2,1,2811,850,0,48984
ATLDMDBO,2022,4,2,1,2814,14809937,0,13378332
SAHWCZNH,2022,4,2,1,2825,40025,0,1013661
LUENUFGA,2022,4,2,1,2833,512899,0,2927147
HXYSSRXE,2022,4,2,1,2836,5829412,0,2236460
QRKRBYJL,2022,4,2,1,2841,50874,0,4079803
FRHNWLNI,2022,4,2,1,2846,3624,0,514242
MBSBZBXA,2022,4,2,1,2846,12473,0,1997004
BJALXPFS,2022,4,2,1,2847,15763,0,17178
RAWUKQMJ,2022,4,2,1,2916,73137,0,974861
ZGJXVMNI,2022,4,2,1,3006,458,0,806015
LRVGFDFM,2022,4,2,1,3102,37073401,0,36929661
BTMOEMEP,2022,4,2,1,3102,16676593,0,15636676
UXSPKBJR,2022,4,2,1,3206,1647,0,195141
BEZYMBBT,2022,4,2,1,3207,3960,0,3397247
SAAYMURU,2022,4,2,1,3215,33,0,2374
QJQJSWFU,2022,4,2,1,3307,6747,0,60446
EVBVXETX,2022,4,2,1,3404,388151,0,1650080
DUCMGGNW,2022,4,2,1,3806,338100,0,1086717
NAQIHUKZ,2022,4,2,1,3813,0,0,0
OJIFIHMZ,2022,4,2,1,3815,31430,0,2716426
STZDBITS,2022,4,2,1,3815,165271,0,1299050
PYZMVUWD,2022,4,2,1,3824,4800,0,27048
IGDVVKUD,2022,4,2,1,3824,200,0,2531
SNHYOVBM,2022,4,2,1,3824,48494,0,106001
LPHPPJUG,2022,4,2,1,3824,722759,0,394557
FCYBOAXC,2022,4,2,1,3824,10967177,0,42494611
JPBRUTWP,2022,4,2,1,3904,215637,0,3441220
LTOYKIML,2022,4,2,1,3909,802,0,6007
QVLMOEYE,2022,4,2,1,4202,10330,10728,1141174
ANWUJOKX,2022,4,2,1,4403,0,0,0
JERHKLYW,2022,4,2,1,4601,16,0,309
ZXERAXWP,2022,4,2,1,4802,0,0,0
LSOIUSXD,2022,4,2,1,5111,737,2172,67976
XUOIQPFL,2022,4,2,1,5205,319462,0,1441369
WBLJNPZQ,2022,4,2,1,5309,13694,63503,226981
OXKURKXR,2022,4,2,1,5402,12642,0,94650
WHPUAOID,2022,4,2,1,5512,0,0,0
AXULOHBQ,2022,4,2,1,5515,913,2406,20087
DBWLZWNK,2022,4,2,1,5602,9699,0,136416
NZKBIBNU,2022,4,2,1,5609,19764,0,119785
OKMBFVKS,2022,4,2,1,5705,355569,133197,728587
HCDTGMST,2022,4,2,1,6006,35,0,1054
VUAFAIYJ,2022,4,2,1,6101,78,101,7710
CCLHWFWF,2022,4,2,1,6211,393233,1306828,10862964
OGAFEHLU,2022,4,2,1,7202,80000,0,2152259
SDWAYPIK,2022,4,2,1,7207,8007290,0,5486752
UIFPPCLR,2022,4,2,1,8102,0,0,0
KEUWZRKO,2022,4,2,1,8102,0,0,200
FQCLOEXA,2022,4,2,1,8102,542,0,84388
APQGTRMF,2022,4,2,1,8105,42505,0,224598
ZCELVYQU,2022,4,2,1,8461,57897,9,390610
KJNSOAHR,2022,4,2,1,8479,38266,0,1393427
QKXNTIIB,2022,4,2,1,8501,13815,4,280941
UQYUIVVR,2022,4,2,1,8501,51420,2,1031389
GKQIJYDH,2022,4,2,1,8501,338421,21,6617954
VBYCLTYZ,2022,4,2,1,8505,4595,0,317976
GYHKIVQT,2022,4,2,1,8505,223152,0,16971729
ROACSLMG,2022,4,2,1,8505,247549,0,883385
VMAQSTJE,2022,4,2,1,8527,4166,3120,103868
XIFHSOWQ,2022,4,2,1,8708,83,0,14724
FITUEHWN,2022,4,2,1,8714,3170,2921,31803
UGEQLMXM,2022,4,2,1,8714,1913,0,99023
BUZIIBYG,2022,4,2,1,9403,1775939,0,6351112
DEWLVASR,2022,4,3,1,3038,3066,0,5527
JSLXRQOK,2022,4,3,1,5119,0,0,1060
JBVHSUWY,2022,4,3,1,1210,6981,0,130652
ELQGMQWE,2022,4,3,1,2002,39305,0,76416
AHMDUILJ,2022,4,3,1,2102,20676,0,56026
XIPPENFQ,2022,4,3,1,2501,42349,0,11094
FTSVTTSR,2022,4,3,1,2529,48000,0,23120
XMKRPGLB,2022,4,3,1,2529,1091005,0,427402
RCBZUSIM,2022,4,3,1,2805,0,0,238
SUOYXCHP,2022,4,3,1,2805,0,0,834
ZKENOUDA,2022,4,3,1,2805,0,0,42
WQMVCOEM,2022,4,3,1,2805,36,0,54662
DJBLNPNC,2022,4,3,1,2805,0,0,112
BSRMSVTC,2022,4,3,1,2805,57,0,2948
DDEXPPXU,2022,4,3,1,2807,749,0,950
LLHREMKS,2022,4,3,1,2807,593,0,12289
YSYHGLQK,2022,4,3,1,2807,0,0,20
DNMPSKTB,2022,4,3,1,2811,1828112,0,3609741
WPQXWHYO,2022,4,3,1,2811,1829833,0,3378869
VWMBASNE,2022,4,3,1,2811,72,0,2983
RJGPVEXX,2022,4,3,1,2811,1439,0,74456
ATLDMDBO,2022,4,3,1,2814,83827453,0,87164647
SAHWCZNH,2022,4,3,1,2825,1050,0,38703
LUENUFGA,2022,4,3,1,2833,914655,0,4856296
HXYSSRXE,2022,4,3,1,2836,4923016,0,2427818
QRKRBYJL,2022,4,3,1,2841,58587,0,4646275
FRHNWLNI,2022,4,3,1,2846,12637,0,1458174
MBSBZBXA,2022,4,3,1,2846,2157,0,201317
BJALXPFS,2022,4,3,1,2847,156,0,288
RAWUKQMJ,2022,4,3,1,2916,89626,0,1343541
ZGJXVMNI,2022,4,3,1,3006,352,0,382588
LRVGFDFM,2022,4,3,1,3102,19515637,0,17731128
BTMOEMEP,2022,4,3,1,3102,16206963,0,13969018
UXSPKBJR,2022,4,3,1,3206,3095,0,286724
BEZYMBBT,2022,4,3,1,3207,557,0,621862
SAAYMURU,2022,4,3,1,3215,1039,0,10916
QJQJSWFU,2022,4,3,1,3307,48023,0,143980
EVBVXETX,2022,4,3,1,3404,538764,0,1980994
DUCMGGNW,2022,4,3,1,3806,195080,0,686904
NAQIHUKZ,2022,4,3,1,3813,20,0,6000
OJIFIHMZ,2022,4,3,1,3815,0,0,21
STZDBITS,2022,4,3,1,3815,1297989,0,7004996
PYZMVUWD,2022,4,3,1,3824,0,0,0
IGDVVKUD,2022,4,3,1,3824,3000,0,14377
SNHYOVBM,2022,4,3,1,3824,80,0,3244
LPHPPJUG,2022,4,3,1,3824,832401,0,514921
FCYBOAXC,2022,4,3,1,3824,9420062,0,34667647
JPBRUTWP,2022,4,3,1,3904,192032,0,1729244
LTOYKIML,2022,4,3,1,3909,57816,0,50315
QVLMOEYE,2022,4,3,1,4202,8160,25562,2445907
ANWUJOKX,2022,4,3,1,4403,0,0,0
JERHKLYW,2022,4,3,1,4601,2,0,73
ZXERAXWP,2022,4,3,1,4802,14,0,456
LSOIUSXD,2022,4,3,1,5111,277,422,20253
XUOIQPFL,2022,4,3,1,5205,304352,0,1398050
WBLJNPZQ,2022,4,3,1,5309,11296,31580,162799
OXKURKXR,2022,4,3,1,5402,410,0,5071
WHPUAOID,2022,4,3,1,5512,0,0,0
AXULOHBQ,2022,4,3,1,5515,418,1090,16894
DBWLZWNK,2022,4,3,1,5602,43983,0,1039987
NZKBIBNU,2022,4,3,1,5609,4888,0,46021
OKMBFVKS,2022,4,3,1,5705,336341,122608,743559
HCDTGMST,2022,4,3,1,6006,0,0,0
VUAFAIYJ,2022,4,3,1,6101,66,81,16290
